bgc id,compound name,smiles,database ids
BGC0001352,Tu 3010,CCC1=C(O)[C@](CC(N)=O)(SC1=O)\C=C(/C)C=C,
BGC0001353,thiolactomycin,C\C(C=C)=C/[C@@]1(C)SC(=O)C(C)=C1O,
BGC0001354,U-68204,CC[C@@]1(SC(=O)C(CC(N)=O)=C1O)\C=C(/C)C=C,
BGC0001355,U-68204,CC[C@@]1(SC(=O)C(CC(N)=O)=C1O)\C=C(/C)C=C,
BGC0001356,paeninodin,,
BGC0001357,Carbamidocyclophane A,C[C@H]1CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,npatlas:9092;pubchem:16215902
BGC0001357,Carbamidocyclophane B,C[C@H]1CCCCC(CCCCCl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,npatlas:3410;pubchem:16215903
BGC0001357,Carbamidocyclophane C,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCC(Cl)Cl)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,npatlas:17958;pubchem:16216030
BGC0001357,Carbamidocyclophane D,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCCCl)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,npatlas:17132;pubchem:16216031
BGC0001357,Carbamidocyclophane E,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCC)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,npatlas:16180;pubchem:16216032
BGC0001357,Carbamidocyclophane F,C[C@H]1CCCC[C@H](CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1O,npatlas:6200;pubchem:102126547
BGC0001357,carbamidocyclophane H,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])[H])CCCC[C@H](C)[C@@H](O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane M,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane N,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane O,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane P,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane Q,C[C@H]1CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,
BGC0001357,carbamidocyclophane R,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane S,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane T,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,
BGC0001357,carbamidocyclophane U,C[C@H]1CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@@H]1O,
BGC0001358,leucinostatin A,CCC(C)/C=C/C(=O)N1CC(CC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CN(C)C)C,pubchem:5477807
BGC0001358,leucinostatin B,CCC(C)/C=C/C(=O)N1CC(CC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CNC)C,pubchem:6440573
BGC0001359,PM100117,CCC(OC1CC(C)(O)C(OC2OC(C)C(CC2O)OC(=O)C(C)C(OC2CCC(O)C(C)O2)C2=CC3=C(C=C2)C(=O)C(C)=CC3=O)C(C)O1)C(C)C(O)C(C)C(O)C(C)C1OC(=O)\C=C\CC(O)CC(O)CCCC(O)CCC(C)C(O)C(=O)C2(O)CC(O)CC(CC(O)CC(O)CC(O)CCCC(O)CCC1C)O2,
BGC0001359,PM100118,[H]C1CC(OC(=O)C(C)C(OC2CCC(O)C(C)O2)C2=CC3=C(C=C2)C(=O)C(C)=CC3=O)C(C)OC1OC1C(C)OC(CC1(C)O)OC(CC)C(C)C(O)C(C)C(O)C(C)C1OC(=O)\C=C\CC(O)CC(O)CCCC(O)CCC(C)C(O)C(=O)C2(O)CC(O)CC(CC(O)CC(O)CC(O)CCCC(O)CCC1C)O2,
BGC0001360,mycophenolic acid,Cc1c(c(n2c(cnc2c1Br)CSCCO)C)Br,
BGC0001361,sodorifen,C[C@@H]1C(=C)[C@@H]([C@@]2(C([C@]1(C(=C2C)C)C)C)C)C,pubchem:46187193
BGC0001362,tropodithietic acid,C1=CC(=O)C(=C2C(=C1)SS2)C(=O)O,pubchem:44632924
BGC0001363,ralsolamycin,,
BGC0001364,cinnamycin B,,
BGC0001365,clapurines,,
BGC0001366,BE-24566B,CC1=CC(O)=CC2=C1C1OC(C)(CC3=C1C(O)=C1C(=O)C4=C(C=C(O)C=C4O)C(C)(C)C1=C3)O2,npatlas:1814;pubchem:9868865
BGC0001366,zunyimycin A,CC1=CC(O)=C(Cl)C2=C1C1OC(C)(CC3=C1C(O)=C1C(=O)C4=C(C(Cl)=C(O)C=C4O)C(C)(C)C1=C3)O2,
BGC0001367,haliamide,CC(C\C(C)=C\C=C\C(C)NC(=O)C1=CC=CC=C1)C=C,
BGC0001368,JBIR-126,[H][C@@]1(CCCN1)[C@H](NC(=O)[C@]1(C)COC(=N1)C1=CN(C)C2=CC(Cl)=CC(O)=C12)C(=O)NC(C)(CO)C(O)=O,npatlas:16046
BGC0001369,metatricycloene,NC(=O)\C=C\C=C\C1C=CC2C=CC3OC(\C=C\C=C\C=C\C(O)=O)C1C23,
BGC0001370,lipopeptide 8D1-1,CCCC1OC1C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@H](C(O)CON)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)C1=CC=C(O)C=C1,
BGC0001370,lipopeptide 8D1-2,CCCC(O)C(O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@H](C(O)CON)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)C1=CC=C(O)C=C1,
BGC0001371,echinocandin B,CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O,pubchem:9898144
BGC0001372,penigequinolone,,
BGC0001373,sordarin,C[C@@H]1CC[C@@H]2[C@@H]1C[C@@]3([C@@H]4C[C@]2([C@]3(C(=C4)C(C)C)C(=O)O)C=O)CO[C@H]5[C@H]([C@@H]([C@@H]([C@H](O5)C)OC)O)O,pubchem:485851
BGC0001374,Thienodolin,NC(=O)C1=CC2=C(NC3=C2C=CC(Cl)=C3)S1,npatlas:17595;pubchem:442119
BGC0001375,penitrem A,CC(=C)[C@@H]1[C@@H]([C@@H]2[C@@]3(O2)[C@@H](O1)CC[C@]4([C@]3(CC[C@@H]5[C@@]4(C6=C7[C@H]5OC([C@H]8C[C@H]9[C@@]8(C1=C7C(=CC(=C1CC9=C)Cl)N6)O)(C)C)C)O)C)O,pubchem:6610243
BGC0001375,Penitrem B,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C(CC2=C)C=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,npatlas:3988;pubchem:3084087
BGC0001375,Penitrem C,CC(=C)C1OC2CCC3(C)C4(C)C(CCC3(O)C2=CC1O)C1OC(C)(C)C2CC3C2C2=C(CC3=C)C(Cl)=CC3=C2C1=C4N3,npatlas:5425;pubchem:76316105
BGC0001375,Penitrem D,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C4C(NC5=C4[C@@]([H])(OC3(C)C)[C@]3([H])CC[C@@]4(O)C6=C[C@@H](O)[C@H](O[C@@]6([H])CC[C@]4(C)[C@@]53C)C(C)=C)=CC=C1CC2=C,npatlas:18451;pubchem:3035208
BGC0001375,Penitrem E,[H][C@]12C[C@@]3([H])[C@@]1(O)C1=C(CC2=C)C=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,npatlas:17969;pubchem:3086087
BGC0001375,Penitrem F,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C(CC2=C)C(Cl)=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,npatlas:5947;pubchem:3086086
BGC0001376,WS79089A,COC1=C2C(O)CC3=CC4=C(C(=O)OC(C)C4)C(O)=C3C2=C(O)C2=C1C(=O)C1=C(C=CC=C1O)C2=O,npatlas:8064
BGC0001376,hexaricin B,COC1=C2[C@@H](CC3=C(C(O)=C4C(=O)O[C@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O)OC(C)=C,
BGC0001376,hexaricin C,COC1=C2CCC3=C(C(O)=C4C(=O)O[C@@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O,
BGC0001377,Uncialamycin,CC(O)[C@@]12O[C@@]11[C@H](O)C#C\C=C/C#C[C@@H]2NC2=C1C=C(O)C1=C2C(=O)C2=CC=CC=C2C1=O,npatlas:1771;pubchem:16744765
BGC0001378,tiancimycin,,
BGC0001379,BD-12,[H][C@]12N\C(N[C@]1([H])C(=O)N(C)CC2O)=N/[C@@H]1OC(CO)[C@H](OC(N)=O)[C@H](O)C1N(C)C(=O)CNC=N,
BGC0001380,salecan,,
BGC0001381,Brasilinolide A,[H][C@]12C[C@H](O)[C@@H](O)[C@](O)(CC(O)C(C)CCC(O)CC(O)CC(O)C\C=C\C(=O)OC(C(C)C(O)C(C)C(O)C(C)C(C)O[C@@H]3C[C@@H](OC(=O)CCCC)[C@@H](O)[C@@H](C)O3)C(C)C3OC3C(O)CCCC(CC(O)C1)OC(=O)CC(O)=O)O2,npatlas:19615;pubchem:6438451
BGC0001381,Brasilinolide B,CCCCC(C(=O)OC)C(=O)OC1CCCC(O)C2OC2C(C)C(OC(=O)\C=C/CC(O)CC(O)CC(O)CCC(C)C(O)C[C@]2(O)O[C@@H](C[C@H](O)[C@H]2O)CC(O)C1)C(C)C(O)C(C)C(O)C(C)C(C)OC1CC(OC)C(OC)C(C)O1,npatlas:6183;pubchem:70678686
BGC0001381,Brasilinolide C,[H][C@@]12O[C@@]1([H])[C@H](C)[C@H](OC(=O)\C=C\C[C@H](O)C[C@H](O)C[C@@H](O)CC[C@@H](C)[C@H](O)C[C@]1(O)O[C@@]([H])(C[C@H](O)[C@H]1O)C[C@@H](O)C[C@H](O)CCC[C@@H]2O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,npatlas:2229
BGC0001382,svaricin,,
BGC0001383,Macrolactin H,CC1CCC\C=C/C=C/C(O)CC(O)C\C=C/C=C/C(O)C\C=C\C=C/C(=O)O1,npatlas:18354
BGC0001383,Macrolactin B,C[C@@H]1CCC\C=C\C=C\[C@H](O)C[C@@H](O)C\C=C/C=C/[C@H](C\C=C\C=C/C(=O)O1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,npatlas:16643
BGC0001383,macrolactin 1c,CC1CCC/C=C/C=C/C(CC(C/C=C\C=C\C(C/C=C/C=C\C(=O)O1)O)O)OC2C(C(C(C(O2)CO)O)O)O,pubchem:23426102
BGC0001383,Macrolactin E,C[C@@H]1CCC\C=C\C=C\C(=O)C[C@@H](O)C\C=C/C=C/[C@@H](O)C\C=C\C=C/C(=O)O1,npatlas:8986
BGC0001384,Saprolmycin E,C[C@@H]1OC(CC[C@@H]1O[C@@H]1O[C@@H](C)C(=O)C=C1)O[C@@H]1[C@@H](C)O[C@H](C[C@H]1O)C1=C(O)C2=C(C=C1)C(=O)C1=C(C=C[C@]3(O)C[C@@](C)(CC(=O)[C@]13O)O[C@@H]1O[C@@H](C)C(=O)C=C1)C2=O,npatlas:13794;pubchem:102200780
BGC0001385,byssochlamic acid,CCC[C@H]1CC2=C(C[C@H](CC3=C1C(=O)OC3=O)CC)C(=O)OC2=O,pubchem:164723
BGC0001385,agnestadrides,CC\C=C\C1=C2CCC3=C(C(CC)C2(O)OC1=O)C(=O)OC3=O,
BGC0001386,JBIR-76,COC1C2=COC(CO)=C2C(=O)C2=C(O)C(OC)=C(O)C=C12,
BGC0001386,JBIR-77,[H]CC1=C2C(=CO1)C(OC)C1=CC(O)=C(OC)C(O)=C1C2=O,
BGC0001387,Nucleocidin,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@](F)(COS(N)(=O)=O)[C@@H](O)[C@H]1O,npatlas:11799;pubchem:72299
BGC0001388,gassericin E,,
BGC0001389,cichopeptin,,
BGC0001390,LL-Z1272beta,CC1=CC(=C(C(=C1C=O)O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,pubchem:10405997
BGC0001391,thusin,,
BGC0001392,pinensins,,
BGC0001393,lugdunin,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C2N[C@@H](CS2)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CC3=CNC4=CC=CC=C43)C(C)C)C(C)C)C(C)C)C(C)C,pubchem:121596231;chemspider:57427231
BGC0001394,Phenalamide A2,C[C@@H](CO)NC(=O)C(\C)=C\C=C\C=C\C=C\C(\C)=C\[C@@H](C)[C@@H](O)C(\C)=C\[C@@H](C)CCC1=CC=CC=C1,npatlas:18050
BGC0001395,teichomycin,CCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC(=C(O3)C=C1)Cl)C(=O)N9)N)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)Cl)CO)O)O,pubchem:16131923
BGC0001396,aldgamycin J,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,
BGC0001396,aldgamycin K,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)C(C)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,
BGC0001396,aldgamycin P,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,
BGC0001396,aldgamycin E,C[C@@H]1C[C@]2([C@@H](OC(=O)O2)C)[C@H]([C@@H](O1)OC3C(CC(C(=O)CCC4C(O4)C(C(OC(=O)/C=C/C3C)C)CO[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)C)O)OC)OC)C)C)O,pubchem:102425548
BGC0001397,lidamycin,CC1([C@H]([C@H]([C@H]([C@@H](O1)O[C@]23C=CC=C2C#C/C/4=C\C#C[C@H]3OC5=C(C=C(C=C5Cl)[C@H](CC(=O)OC[C@@H]4OC(=O)C6=CC(=CC7=C6NC(=O)C(=C)O7)OC)N)O)O)O)N(C)C)C,pubchem:9962646
BGC0001398,Phomopsin A,CCOC(=O)CC1=C2C(OC(CC)CCCCC2=O)=CC(O)=C1,npatlas:2037;pubchem:6438581
BGC0001398,Phomopsin B,CCOC(=O)CC1=CC(O)=CC2=C1C(=O)CCCCCC(C)O2,npatlas:6330;pubchem:23643564
BGC0001398,phomopsin E,CC\C(C)=C(\NC(=O)[C@@H]1C=CCN1C(=O)[C@H]1NC(=O)[C@@H](NC(=O)[C@H]([C@@H](O)C2=CC(O[C@]1(C)CC)=C(O)C(Cl)=C2)N(C)C)C(C)=C)C(=O)N\C(=C\C(O)=O)C(O)=O,
BGC0001399,Fellutamide B,[H][C@@](CC(C)C)(NC(=O)[C@]([H])(CCC(N)=O)NC(=O)[C@]([H])(CC(N)=O)NC(=O)C[C@H](O)CCCCCCCCC)C=O,npatlas:14580;pubchem:9829143
BGC0001400,citreoviridin,C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O,pubchem:6436023
BGC0001401,melleolide F,CC1=CC(=CC(=C1C(=O)O[C@@H]2C[C@]3([C@@]2(C(=C[C@H]4[C@@H]3CC(C4)(C)C)CO)O)C)O)O,pubchem:10787295;chemspider:35013816
BGC0001401,6'-chloromelleolide F,[H][C@@]12CC(C)(C)C[C@]1([H])[C@@]1(C)C[C@@H](OC(=O)C3=C(O)C=C(O)C(Cl)=C3C)[C@@]1(O)C(CO)=C2,npatlas:12057
BGC0001401,6'-Bromomelleolide F,Cc1c(Br)c(O)cc(O)c1C(=O)OC1CC2(C)C3CC(C)(C)CC3C=C(CO)C12O,
BGC0001402,Cyclochlorotine,[H][C@@]12[C@H](Cl)[C@H](Cl)CN1C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC)NC2=O)C1=CC=CC=C1,npatlas:9940;pubchem:57134655
BGC0001402,Hydroxy-cyclochlorotine,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,
BGC0001402,Cyclotine,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,
BGC0001402,Cyclochlorotine B,CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)CCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,
BGC0001402,Deoxy-Cyclochlorotine,CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](C)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,
BGC0001403,trypacidin,CC1=CC2=C(C(=C1)OC)C(=O)C3(O2)C(=CC(=O)C=C3OC)C(=O)OC,pubchem:3035292
BGC0001404,sorbicillin,C/C=C/C=C/C(=O)C1=CC(=C(C(=C1O)C)O)C,pubchem:5376187
BGC0001405,Chaetoviridin E,CC[C@@H](C)\C=C\C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C(C(=O)[C@@H](C)[C@@H](C)O)=C3C2=CO1,npatlas:14614
BGC0001405,11-epichaetomugilin A,[H][C@]12C(=O)O[C@H](C)[C@@H](C)[C@@]1(O)O[C@]1(C)C(=O)C(Cl)=C3C=C(OC=C3[C@]21[H])\C=C\[C@H](C)[C@@H](C)O,npatlas:9796
BGC0001406,telomycin,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N2CC[C@@H]([C@H]2C(=O)N/C(=C/C3=CNC4=CC=CC=C43)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N5CC[C@H]([C@H]5C(=O)O1)O)[C@H](C(C)C)O)[C@H](C)C6=CNC7=CC=CC=C76)O)C)[C@H](C)O)NC(=O)[C@H](CO)NC(=O)C[C@@H](C(=O)O)N,pubchem:105539882
BGC0001407,bicereucin,,
BGC0001408,xanthoferrin,,
BGC0001409,dutomycin,CCC[C@@H](C)\C=C(\C)C(=O)OC1C(C)OC(CC1(C)O)OC1CCC(O[C@@H]2C(O)=C(C(C)=O)C(=O)[C@@]3(O)C(=O)C4=C(O)C5=C(C(C)=C4C[C@@]23O)C(=O)C(OC)=CC5=O)OC1C,
BGC0001410,polysaccharide A,,
BGC0001411,polysaccharide B,,
BGC0001412,polysaccharide C,,
BGC0001413,cystobactamide,,
BGC0001414,griselimycin,C[C@@H]1C[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C(=O)NCC(=O)OC([C@@H](C(=O)N[C@H](C(=O)N2C1)CC(C)C)N(C)C(=O)[C@@H]4C[C@H](CN4C(=O)[C@H](C(C)C)N(C)C(=O)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C,pubchem:5458473
BGC0001415,althiomycin,COC1=CC(=O)N(C1)C(=O)C2CSC(=N2)C(CO)NC(=O)C3=CSC(=CN=O)N3,pubchem:5464477
BGC0001416,nunapeptin,,
BGC0001416,nunamycin,,
BGC0001417,Myxochromide D,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,
BGC0001418,Myxochromide D,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,
BGC0001419,Myxochromide D,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,
BGC0001420,Myxochromide D,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,
BGC0001421,Myxochromide B,C(=C/C=C/C=C/C=C/C=C/C=C/C)\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC([C@@H](NC(=O)[C@@H](NC([C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC1=O)=O)C)CCC(=O)N)=O,
BGC0001422,Myxochromide A,CC\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)C(C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)NC1=O,npatlas:17265
BGC0001423,Myxochromide C,C1(=O)N[C@@H](CC(C)C)C(N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C)=O,
BGC0001424,Myxochromide C,C1(=O)N[C@@H](CC(C)C)C(N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C)=O,
BGC0001425,Myxochromide A,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,
BGC0001426,Myxochromide A,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,
BGC0001427,Myxochromide A,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,
